year,lgacode,disease,indigenous_status,gender,number_of_people
2021,73600,heart_disease,non_indigenous,f,14
2021,74050,heart_disease,non_indigenous,f,0
2021,74550,heart_disease,non_indigenous,f,3
2021,74560,heart_disease,non_indigenous,f,3
2021,74660,heart_disease,non_indigenous,f,3
2021,74680,heart_disease,non_indigenous,f,0
2021,79399,heart_disease,non_indigenous,f,25
2021,79499,heart_disease,non_indigenous,f,20
2021,79799,heart_disease,non_indigenous,f,0
2021,89399,heart_disease,non_indigenous,f,5358
2021,89499,heart_disease,non_indigenous,f,5
2021,89799,heart_disease,non_indigenous,f,0
2021,99399,heart_disease,non_indigenous,f,41
2021,99499,heart_disease,non_indigenous,f,0
2021,99799,heart_disease,non_indigenous,f,0
2021,10050,heart_disease,non_indigenous,m,1499
2021,10180,heart_disease,non_indigenous,m,661
2021,10250,heart_disease,non_indigenous,m,1509
2021,10300,heart_disease,non_indigenous,m,56
2021,10470,heart_disease,non_indigenous,m,1026
2021,10500,heart_disease,non_indigenous,m,3146
2021,10550,heart_disease,non_indigenous,m,1328
2021,10600,heart_disease,non_indigenous,m,387
2021,10650,heart_disease,non_indigenous,m,321
2021,10750,heart_disease,non_indigenous,m,7147
2021,10800,heart_disease,non_indigenous,m,129
2021,10850,heart_disease,non_indigenous,m,189
2021,10900,heart_disease,non_indigenous,m,2324
2021,10950,heart_disease,non_indigenous,m,62
2021,11150,heart_disease,non_indigenous,m,42
2021,11200,heart_disease,non_indigenous,m,11
2021,11250,heart_disease,non_indigenous,m,581
2021,11300,heart_disease,non_indigenous,m,646
2021,11350,heart_disease,non_indigenous,m,681
2021,11400,heart_disease,non_indigenous,m,363
2021,11450,heart_disease,non_indigenous,m,2005
2021,11500,heart_disease,non_indigenous,m,3684
2021,11520,heart_disease,non_indigenous,m,1795
2021,11570,heart_disease,non_indigenous,m,7011
2021,11600,heart_disease,non_indigenous,m,58
2021,11650,heart_disease,non_indigenous,m,10100
2021,11700,heart_disease,non_indigenous,m,28
2021,11720,heart_disease,non_indigenous,m,1731
2021,11730,heart_disease,non_indigenous,m,1913
2021,11750,heart_disease,non_indigenous,m,94
2021,11800,heart_disease,non_indigenous,m,2420
2021,12000,heart_disease,non_indigenous,m,123
2021,12150,heart_disease,non_indigenous,m,80
2021,12160,heart_disease,non_indigenous,m,405
2021,12350,heart_disease,non_indigenous,m,372
2021,12380,heart_disease,non_indigenous,m,4020
2021,12390,heart_disease,non_indigenous,m,1238
2021,12700,heart_disease,non_indigenous,m,294
2021,12730,heart_disease,non_indigenous,m,242
2021,12750,heart_disease,non_indigenous,m,1532
2021,12850,heart_disease,non_indigenous,m,4338
2021,12870,heart_disease,non_indigenous,m,503
2021,12900,heart_disease,non_indigenous,m,251
2021,12930,heart_disease,non_indigenous,m,3213
2021,12950,heart_disease,non_indigenous,m,130
2021,13010,heart_disease,non_indigenous,m,294
2021,13310,heart_disease,non_indigenous,m,917
2021,13340,heart_disease,non_indigenous,m,344
2021,13450,heart_disease,non_indigenous,m,514
2021,13550,heart_disease,non_indigenous,m,290
2021,13660,heart_disease,non_indigenous,m,143
2021,13800,heart_disease,non_indigenous,m,1532
2021,13850,heart_disease,non_indigenous,m,91
2021,13910,heart_disease,non_indigenous,m,568
2021,14000,heart_disease,non_indigenous,m,3431
2021,14100,heart_disease,non_indigenous,m,341
2021,14170,heart_disease,non_indigenous,m,3023
2021,14220,heart_disease,non_indigenous,m,485
2021,14300,heart_disease,non_indigenous,m,166
2021,14350,heart_disease,non_indigenous,m,997
2021,14400,heart_disease,non_indigenous,m,752
2021,14500,heart_disease,non_indigenous,m,3028
2021,14550,heart_disease,non_indigenous,m,296
2021,14600,heart_disease,non_indigenous,m,131
2021,14650,heart_disease,non_indigenous,m,6516
2021,14700,heart_disease,non_indigenous,m,645
2021,14750,heart_disease,non_indigenous,m,260
2021,14850,heart_disease,non_indigenous,m,1191
2021,14870,heart_disease,non_indigenous,m,618
2021,14900,heart_disease,non_indigenous,m,4224
2021,14920,heart_disease,non_indigenous,m,214
2021,14950,heart_disease,non_indigenous,m,91
2021,15050,heart_disease,non_indigenous,m,2095
2021,15240,heart_disease,non_indigenous,m,3738
2021,15270,heart_disease,non_indigenous,m,715
2021,15300,heart_disease,non_indigenous,m,219
2021,15350,heart_disease,non_indigenous,m,666
2021,15520,heart_disease,non_indigenous,m,377
2021,15560,heart_disease,non_indigenous,m,97
2021,15650,heart_disease,non_indigenous,m,348
2021,15700,heart_disease,non_indigenous,m,805
2021,15750,heart_disease,non_indigenous,m,298
2021,15800,heart_disease,non_indigenous,m,163
2021,15850,heart_disease,non_indigenous,m,161
2021,15900,heart_disease,non_indigenous,m,4038
2021,15950,heart_disease,non_indigenous,m,1331
2021,15990,heart_disease,non_indigenous,m,5937
2021,16100,heart_disease,non_indigenous,m,147
2021,16150,heart_disease,non_indigenous,m,1038
2021,16200,heart_disease,non_indigenous,m,378
2021,16260,heart_disease,non_indigenous,m,4376
2021,16350,heart_disease,non_indigenous,m,4477
2021,16380,heart_disease,non_indigenous,m,3076
2021,16400,heart_disease,non_indigenous,m,2548
2021,16490,heart_disease,non_indigenous,m,1243
2021,16550,heart_disease,non_indigenous,m,2373
2021,16610,heart_disease,non_indigenous,m,848
2021,16700,heart_disease,non_indigenous,m,2301
2021,16900,heart_disease,non_indigenous,m,1884
2021,16950,heart_disease,non_indigenous,m,3781
2021,17000,heart_disease,non_indigenous,m,520
2021,17040,heart_disease,non_indigenous,m,546
2021,17080,heart_disease,non_indigenous,m,384
2021,17100,heart_disease,non_indigenous,m,716
2021,17150,heart_disease,non_indigenous,m,5910
2021,17200,heart_disease,non_indigenous,m,2739
2021,17310,heart_disease,non_indigenous,m,1582
2021,17350,heart_disease,non_indigenous,m,189
2021,17400,heart_disease,non_indigenous,m,267
2021,17420,heart_disease,non_indigenous,m,3990
2021,17550,heart_disease,non_indigenous,m,3013
2021,17620,heart_disease,non_indigenous,m,372
2021,17640,heart_disease,non_indigenous,m,289
2021,17650,heart_disease,non_indigenous,m,168
2021,17750,heart_disease,non_indigenous,m,1386
2021,17850,heart_disease,non_indigenous,m,112
2021,17900,heart_disease,non_indigenous,m,135
2021,17950,heart_disease,non_indigenous,m,69
2021,18020,heart_disease,non_indigenous,m,326
2021,18050,heart_disease,non_indigenous,m,1105
2021,18100,heart_disease,non_indigenous,m,128
2021,18200,heart_disease,non_indigenous,m,206
2021,18250,heart_disease,non_indigenous,m,1363
2021,18350,heart_disease,non_indigenous,m,1544
2021,18400,heart_disease,non_indigenous,m,1250
2021,18450,heart_disease,non_indigenous,m,5069
2021,18500,heart_disease,non_indigenous,m,1252
2021,18710,heart_disease,non_indigenous,m,458
2021,19399,heart_disease,non_indigenous,m,21
2021,19499,heart_disease,non_indigenous,m,234
2021,19799,heart_disease,non_indigenous,m,0
2021,20110,heart_disease,non_indigenous,m,421
2021,20260,heart_disease,non_indigenous,m,373
2021,20570,heart_disease,non_indigenous,m,3048
2021,20660,heart_disease,non_indigenous,m,2910
2021,20740,heart_disease,non_indigenous,m,1551
2021,20830,heart_disease,non_indigenous,m,1713
2021,20910,heart_disease,non_indigenous,m,2490
2021,21010,heart_disease,non_indigenous,m,555
2021,21110,heart_disease,non_indigenous,m,3612
2021,21180,heart_disease,non_indigenous,m,4065
2021,21270,heart_disease,non_indigenous,m,219
2021,21370,heart_disease,non_indigenous,m,1195
2021,21450,heart_disease,non_indigenous,m,2277
2021,21610,heart_disease,non_indigenous,m,6499
2021,21670,heart_disease,non_indigenous,m,581
2021,21750,heart_disease,non_indigenous,m,645
2021,21830,heart_disease,non_indigenous,m,502
2021,21890,heart_disease,non_indigenous,m,2729
2021,22110,heart_disease,non_indigenous,m,1873
2021,22170,heart_disease,non_indigenous,m,3472
2021,22250,heart_disease,non_indigenous,m,398
2021,22310,heart_disease,non_indigenous,m,3070
2021,22410,heart_disease,non_indigenous,m,615
2021,22490,heart_disease,non_indigenous,m,591
2021,22620,heart_disease,non_indigenous,m,3297
2021,22670,heart_disease,non_indigenous,m,2981
2021,22750,heart_disease,non_indigenous,m,6901
2021,22830,heart_disease,non_indigenous,m,1810
2021,22910,heart_disease,non_indigenous,m,596
2021,22980,heart_disease,non_indigenous,m,194
2021,23110,heart_disease,non_indigenous,m,1880
2021,23190,heart_disease,non_indigenous,m,586
2021,23270,heart_disease,non_indigenous,m,4520
2021,23350,heart_disease,non_indigenous,m,547
2021,23430,heart_disease,non_indigenous,m,3665
2021,23670,heart_disease,non_indigenous,m,3792
2021,23810,heart_disease,non_indigenous,m,2397
2021,23940,heart_disease,non_indigenous,m,302
2021,24130,heart_disease,non_indigenous,m,1314
2021,24210,heart_disease,non_indigenous,m,3090
2021,24250,heart_disease,non_indigenous,m,322
2021,24330,heart_disease,non_indigenous,m,1181
2021,24410,heart_disease,non_indigenous,m,2512
2021,24600,heart_disease,non_indigenous,m,1458
2021,24650,heart_disease,non_indigenous,m,2757
2021,24780,heart_disease,non_indigenous,m,1566
2021,24850,heart_disease,non_indigenous,m,1202
2021,24900,heart_disease,non_indigenous,m,1038
2021,24970,heart_disease,non_indigenous,m,4133
2021,25060,heart_disease,non_indigenous,m,2665
2021,25150,heart_disease,non_indigenous,m,962
2021,25250,heart_disease,non_indigenous,m,2944
2021,25340,heart_disease,non_indigenous,m,5626
2021,25430,heart_disease,non_indigenous,m,649
2021,25490,heart_disease,non_indigenous,m,466
2021,25620,heart_disease,non_indigenous,m,514
2021,25710,heart_disease,non_indigenous,m,1399
2021,25810,heart_disease,non_indigenous,m,408
2021,25900,heart_disease,non_indigenous,m,1735
2021,25990,heart_disease,non_indigenous,m,273
2021,26080,heart_disease,non_indigenous,m,160
2021,26170,heart_disease,non_indigenous,m,1069
2021,26260,heart_disease,non_indigenous,m,460
2021,26350,heart_disease,non_indigenous,m,2011
2021,26430,heart_disease,non_indigenous,m,442
2021,26490,heart_disease,non_indigenous,m,899
2021,26610,heart_disease,non_indigenous,m,518
2021,26670,heart_disease,non_indigenous,m,198
2021,26700,heart_disease,non_indigenous,m,913
2021,26730,heart_disease,non_indigenous,m,954
2021,26810,heart_disease,non_indigenous,m,1497
2021,26890,heart_disease,non_indigenous,m,133
2021,26980,heart_disease,non_indigenous,m,3505
2021,27070,heart_disease,non_indigenous,m,4308
2021,27170,heart_disease,non_indigenous,m,1150
2021,27260,heart_disease,non_indigenous,m,3851
2021,27350,heart_disease,non_indigenous,m,1270
2021,27450,heart_disease,non_indigenous,m,3821
2021,27630,heart_disease,non_indigenous,m,247
2021,29399,heart_disease,non_indigenous,m,10
2021,29499,heart_disease,non_indigenous,m,146
2021,29799,heart_disease,non_indigenous,m,0
2021,30250,heart_disease,non_indigenous,m,0
2021,30300,heart_disease,non_indigenous,m,79
2021,30370,heart_disease,non_indigenous,m,297
2021,30410,heart_disease,non_indigenous,m,74
2021,30450,heart_disease,non_indigenous,m,8
2021,30760,heart_disease,non_indigenous,m,57
2021,30900,heart_disease,non_indigenous,m,5
2021,31000,heart_disease,non_indigenous,m,24528
2021,31750,heart_disease,non_indigenous,m,8
2021,31820,heart_disease,non_indigenous,m,3586
2021,31900,heart_disease,non_indigenous,m,549
2021,31950,heart_disease,non_indigenous,m,11
2021,32080,heart_disease,non_indigenous,m,3300
2021,32250,heart_disease,non_indigenous,m,23
2021,32260,heart_disease,non_indigenous,m,895
2021,32270,heart_disease,non_indigenous,m,442
2021,32310,heart_disease,non_indigenous,m,331
2021,32330,heart_disease,non_indigenous,m,0
2021,32450,heart_disease,non_indigenous,m,36
2021,32500,heart_disease,non_indigenous,m,67
2021,32600,heart_disease,non_indigenous,m,0
2021,32750,heart_disease,non_indigenous,m,5
2021,32770,heart_disease,non_indigenous,m,4
2021,32810,heart_disease,non_indigenous,m,317
2021,33100,heart_disease,non_indigenous,m,27
2021,33200,heart_disease,non_indigenous,m,48
2021,33220,heart_disease,non_indigenous,m,4720
2021,33360,heart_disease,non_indigenous,m,1425
2021,33430,heart_disease,non_indigenous,m,13826
2021,33610,heart_disease,non_indigenous,m,235
2021,33620,heart_disease,non_indigenous,m,1828
2021,33800,heart_disease,non_indigenous,m,406
2021,33830,heart_disease,non_indigenous,m,0
2021,33960,heart_disease,non_indigenous,m,4528
2021,33980,heart_disease,non_indigenous,m,239
2021,34420,heart_disease,non_indigenous,m,0
2021,34530,heart_disease,non_indigenous,m,1128
2021,34570,heart_disease,non_indigenous,m,0
2021,34580,heart_disease,non_indigenous,m,1091
2021,34590,heart_disease,non_indigenous,m,7311
2021,34710,heart_disease,non_indigenous,m,89
2021,34770,heart_disease,non_indigenous,m,2838
2021,34800,heart_disease,non_indigenous,m,6
2021,34830,heart_disease,non_indigenous,m,0
2021,34860,heart_disease,non_indigenous,m,297
2021,34880,heart_disease,non_indigenous,m,531
2021,35010,heart_disease,non_indigenous,m,13318
2021,35250,heart_disease,non_indigenous,m,4
2021,35300,heart_disease,non_indigenous,m,233
2021,35600,heart_disease,non_indigenous,m,112
2021,35670,heart_disease,non_indigenous,m,5
2021,35740,heart_disease,non_indigenous,m,1810
2021,35760,heart_disease,non_indigenous,m,368
2021,35780,heart_disease,non_indigenous,m,7
2021,35790,heart_disease,non_indigenous,m,4
2021,35800,heart_disease,non_indigenous,m,27
2021,36070,heart_disease,non_indigenous,m,0
2021,36150,heart_disease,non_indigenous,m,17
2021,36250,heart_disease,non_indigenous,m,4757
2021,36300,heart_disease,non_indigenous,m,11
2021,36370,heart_disease,non_indigenous,m,2269
2021,36510,heart_disease,non_indigenous,m,1311
2021,36580,heart_disease,non_indigenous,m,842
2021,36630,heart_disease,non_indigenous,m,1154
2021,36660,heart_disease,non_indigenous,m,1151
2021,36720,heart_disease,non_indigenous,m,9375
2021,36820,heart_disease,non_indigenous,m,759
2021,36910,heart_disease,non_indigenous,m,4651
2021,36950,heart_disease,non_indigenous,m,11
2021,36960,heart_disease,non_indigenous,m,0
2021,37010,heart_disease,non_indigenous,m,4261
2021,37300,heart_disease,non_indigenous,m,26
2021,37310,heart_disease,non_indigenous,m,823
2021,37340,heart_disease,non_indigenous,m,826
2021,37400,heart_disease,non_indigenous,m,26
2021,37550,heart_disease,non_indigenous,m,0
2021,37570,heart_disease,non_indigenous,m,0
2021,37600,heart_disease,non_indigenous,m,0
2021,39499,heart_disease,non_indigenous,m,376
2021,39799,heart_disease,non_indigenous,m,0
2021,40070,heart_disease,non_indigenous,m,490
2021,40120,heart_disease,non_indigenous,m,1061
2021,40150,heart_disease,non_indigenous,m,277
2021,40220,heart_disease,non_indigenous,m,1256
2021,40250,heart_disease,non_indigenous,m,0
2021,40310,heart_disease,non_indigenous,m,711
2021,40430,heart_disease,non_indigenous,m,111
2021,40520,heart_disease,non_indigenous,m,340
2021,40700,heart_disease,non_indigenous,m,1250
2021,40910,heart_disease,non_indigenous,m,1404
2021,41010,heart_disease,non_indigenous,m,71
2021,41060,heart_disease,non_indigenous,m,3096
2021,41140,heart_disease,non_indigenous,m,299
2021,41190,heart_disease,non_indigenous,m,40
2021,41330,heart_disease,non_indigenous,m,50
2021,41560,heart_disease,non_indigenous,m,644
2021,41750,heart_disease,non_indigenous,m,35
2021,41830,heart_disease,non_indigenous,m,52
2021,41960,heart_disease,non_indigenous,m,38
2021,42030,heart_disease,non_indigenous,m,786
2021,42110,heart_disease,non_indigenous,m,131
2021,42250,heart_disease,non_indigenous,m,240
2021,42600,heart_disease,non_indigenous,m,1210
2021,42750,heart_disease,non_indigenous,m,160
2021,43080,heart_disease,non_indigenous,m,28
2021,43220,heart_disease,non_indigenous,m,27
2021,43360,heart_disease,non_indigenous,m,97
2021,43650,heart_disease,non_indigenous,m,368
2021,43710,heart_disease,non_indigenous,m,140
2021,43790,heart_disease,non_indigenous,m,358
2021,44000,heart_disease,non_indigenous,m,0
2021,44060,heart_disease,non_indigenous,m,2484
2021,44210,heart_disease,non_indigenous,m,351
2021,44340,heart_disease,non_indigenous,m,1867
2021,44550,heart_disease,non_indigenous,m,956
2021,44620,heart_disease,non_indigenous,m,835
2021,44830,heart_disease,non_indigenous,m,96
2021,45040,heart_disease,non_indigenous,m,640
2021,45090,heart_disease,non_indigenous,m,216
2021,45120,heart_disease,non_indigenous,m,147
2021,45290,heart_disease,non_indigenous,m,896
2021,45340,heart_disease,non_indigenous,m,5024
2021,45400,heart_disease,non_indigenous,m,32
2021,45540,heart_disease,non_indigenous,m,79
2021,45680,heart_disease,non_indigenous,m,2258
2021,45890,heart_disease,non_indigenous,m,2931
2021,46090,heart_disease,non_indigenous,m,289
2021,46300,heart_disease,non_indigenous,m,330
2021,46450,heart_disease,non_indigenous,m,601
2021,46510,heart_disease,non_indigenous,m,431
2021,46670,heart_disease,non_indigenous,m,312
2021,46860,heart_disease,non_indigenous,m,52
2021,46970,heart_disease,non_indigenous,m,27
