year,lgacode,age_range,indigenous_status,gender,number_of_people
2021,46300,65_older,indigenous,m,22
2021,46450,65_older,indigenous,m,13
2021,46510,65_older,indigenous,m,8
2021,46670,65_older,indigenous,m,9
2021,46860,65_older,indigenous,m,0
2021,46970,65_older,indigenous,m,0
2021,47140,65_older,indigenous,m,73
2021,47290,65_older,indigenous,m,7
2021,47490,65_older,indigenous,m,0
2021,47630,65_older,indigenous,m,4
2021,47700,65_older,indigenous,m,32
2021,47800,65_older,indigenous,m,16
2021,47910,65_older,indigenous,m,0
2021,47980,65_older,indigenous,m,4
2021,48050,65_older,indigenous,m,6
2021,48130,65_older,indigenous,m,6
2021,48260,65_older,indigenous,m,3
2021,48340,65_older,indigenous,m,19
2021,48410,65_older,indigenous,m,18
2021,48540,65_older,indigenous,m,27
2021,48640,65_older,indigenous,m,0
2021,48750,65_older,indigenous,m,3
2021,48830,65_older,indigenous,m,23
2021,49399,65_older,indigenous,m,32
2021,49499,65_older,indigenous,m,6
2021,49799,65_older,indigenous,m,0
2021,50080,65_older,indigenous,m,30
2021,50210,65_older,indigenous,m,46
2021,50250,65_older,indigenous,m,11
2021,50280,65_older,indigenous,m,6
2021,50350,65_older,indigenous,m,5
2021,50420,65_older,indigenous,m,20
2021,50490,65_older,indigenous,m,25
2021,50560,65_older,indigenous,m,4
2021,50630,65_older,indigenous,m,0
2021,50770,65_older,indigenous,m,0
2021,50840,65_older,indigenous,m,7
2021,50910,65_older,indigenous,m,7
2021,50980,65_older,indigenous,m,109
2021,51080,65_older,indigenous,m,0
2021,51120,65_older,indigenous,m,0
2021,51190,65_older,indigenous,m,37
2021,51260,65_older,indigenous,m,17
2021,51310,65_older,indigenous,m,3
2021,51330,65_older,indigenous,m,32
2021,51400,65_older,indigenous,m,8
2021,51470,65_older,indigenous,m,0
2021,51540,65_older,indigenous,m,55
2021,51610,65_older,indigenous,m,0
2021,51680,65_older,indigenous,m,6
2021,51710,65_older,indigenous,m,0
2021,51750,65_older,indigenous,m,0
2021,51820,65_older,indigenous,m,42
2021,51860,65_older,indigenous,m,0
2021,51890,65_older,indigenous,m,16
2021,51960,65_older,indigenous,m,14
2021,52030,65_older,indigenous,m,0
2021,52100,65_older,indigenous,m,0
2021,52170,65_older,indigenous,m,0
2021,52240,65_older,indigenous,m,3
2021,52310,65_older,indigenous,m,3
2021,52380,65_older,indigenous,m,4
2021,52450,65_older,indigenous,m,0
2021,52520,65_older,indigenous,m,3
2021,52590,65_older,indigenous,m,5
2021,52660,65_older,indigenous,m,0
2021,52730,65_older,indigenous,m,0
2021,52800,65_older,indigenous,m,103
2021,52870,65_older,indigenous,m,0
2021,52940,65_older,indigenous,m,0
2021,53010,65_older,indigenous,m,0
2021,53080,65_older,indigenous,m,9
2021,53150,65_older,indigenous,m,0
2021,53220,65_older,indigenous,m,31
2021,53290,65_older,indigenous,m,23
2021,53360,65_older,indigenous,m,4
2021,53430,65_older,indigenous,m,19
2021,53570,65_older,indigenous,m,11
2021,53640,65_older,indigenous,m,4
2021,53710,65_older,indigenous,m,4
2021,53780,65_older,indigenous,m,84
2021,53800,65_older,indigenous,m,117
2021,53920,65_older,indigenous,m,60
2021,53990,65_older,indigenous,m,14
2021,54060,65_older,indigenous,m,9
2021,54130,65_older,indigenous,m,0
2021,54170,65_older,indigenous,m,39
2021,54200,65_older,indigenous,m,24
2021,54280,65_older,indigenous,m,47
2021,54310,65_older,indigenous,m,41
2021,54340,65_older,indigenous,m,13
2021,54410,65_older,indigenous,m,10
2021,54480,65_older,indigenous,m,0
2021,54550,65_older,indigenous,m,0
2021,54620,65_older,indigenous,m,3
2021,54690,65_older,indigenous,m,0
2021,54760,65_older,indigenous,m,0
2021,54830,65_older,indigenous,m,41
2021,54900,65_older,indigenous,m,0
2021,54970,65_older,indigenous,m,4
2021,55040,65_older,indigenous,m,3
2021,55110,65_older,indigenous,m,67
2021,55180,65_older,indigenous,m,3
2021,55250,65_older,indigenous,m,10
2021,55320,65_older,indigenous,m,20
2021,55390,65_older,indigenous,m,6
2021,55460,65_older,indigenous,m,9
2021,55530,65_older,indigenous,m,3
2021,55600,65_older,indigenous,m,10
2021,55670,65_older,indigenous,m,0
2021,55740,65_older,indigenous,m,3
2021,55810,65_older,indigenous,m,4
2021,55880,65_older,indigenous,m,0
2021,55950,65_older,indigenous,m,0
2021,56090,65_older,indigenous,m,22
2021,56160,65_older,indigenous,m,0
2021,56230,65_older,indigenous,m,15
2021,56300,65_older,indigenous,m,6
2021,56370,65_older,indigenous,m,0
2021,56460,65_older,indigenous,m,14
2021,56580,65_older,indigenous,m,0
2021,56620,65_older,indigenous,m,26
2021,56730,65_older,indigenous,m,20
2021,56790,65_older,indigenous,m,6
2021,56860,65_older,indigenous,m,0
2021,56930,65_older,indigenous,m,0
2021,57000,65_older,indigenous,m,0
2021,57080,65_older,indigenous,m,14
2021,57140,65_older,indigenous,m,4
2021,57210,65_older,indigenous,m,11
2021,57280,65_older,indigenous,m,57
2021,57350,65_older,indigenous,m,4
2021,57420,65_older,indigenous,m,4
2021,57490,65_older,indigenous,m,60
2021,57630,65_older,indigenous,m,0
2021,57700,65_older,indigenous,m,12
2021,57770,65_older,indigenous,m,12
2021,57840,65_older,indigenous,m,17
2021,57910,65_older,indigenous,m,60
2021,57980,65_older,indigenous,m,0
2021,58050,65_older,indigenous,m,80
2021,58190,65_older,indigenous,m,0
2021,58260,65_older,indigenous,m,0
2021,58330,65_older,indigenous,m,6
2021,58400,65_older,indigenous,m,0
2021,58470,65_older,indigenous,m,3
2021,58510,65_older,indigenous,m,15
2021,58540,65_older,indigenous,m,0
2021,58570,65_older,indigenous,m,16
2021,58610,65_older,indigenous,m,3
2021,58680,65_older,indigenous,m,0
2021,58760,65_older,indigenous,m,61
2021,58820,65_older,indigenous,m,4
2021,58890,65_older,indigenous,m,3
2021,59030,65_older,indigenous,m,0
2021,59100,65_older,indigenous,m,0
2021,59170,65_older,indigenous,m,0
2021,59250,65_older,indigenous,m,8
2021,59310,65_older,indigenous,m,8
2021,59320,65_older,indigenous,m,0
2021,59330,65_older,indigenous,m,0
2021,59340,65_older,indigenous,m,62
2021,59350,65_older,indigenous,m,0
2021,59360,65_older,indigenous,m,0
2021,59370,65_older,indigenous,m,9
2021,59499,65_older,indigenous,m,46
2021,59799,65_older,indigenous,m,0
2021,60210,65_older,indigenous,m,19
2021,60410,65_older,indigenous,m,60
2021,60610,65_older,indigenous,m,41
2021,60810,65_older,indigenous,m,84
2021,61010,65_older,indigenous,m,3
2021,61210,65_older,indigenous,m,53
2021,61410,65_older,indigenous,m,86
2021,61510,65_older,indigenous,m,14
2021,61610,65_older,indigenous,m,79
2021,61810,65_older,indigenous,m,20
2021,62010,65_older,indigenous,m,10
2021,62210,65_older,indigenous,m,17
2021,62410,65_older,indigenous,m,12
2021,62610,65_older,indigenous,m,86
2021,62810,65_older,indigenous,m,30
2021,63010,65_older,indigenous,m,88
2021,63210,65_older,indigenous,m,17
2021,63410,65_older,indigenous,m,5
2021,63610,65_older,indigenous,m,69
2021,63810,65_older,indigenous,m,51
2021,64010,65_older,indigenous,m,69
2021,64210,65_older,indigenous,m,29
2021,64610,65_older,indigenous,m,20
2021,64810,65_older,indigenous,m,29
2021,65010,65_older,indigenous,m,17
2021,65210,65_older,indigenous,m,15
2021,65410,65_older,indigenous,m,56
2021,65610,65_older,indigenous,m,27
2021,65810,65_older,indigenous,m,20
2021,69499,65_older,indigenous,m,4
2021,69799,65_older,indigenous,m,0
2021,70200,65_older,indigenous,m,136
2021,70420,65_older,indigenous,m,98
2021,70540,65_older,indigenous,m,4
2021,70620,65_older,indigenous,m,58
2021,70700,65_older,indigenous,m,12
2021,71000,65_older,indigenous,m,167
2021,71150,65_older,indigenous,m,6
2021,71300,65_older,indigenous,m,130
2021,72200,65_older,indigenous,m,49
2021,72300,65_older,indigenous,m,47
2021,72330,65_older,indigenous,m,85
2021,72800,65_older,indigenous,m,76
2021,73600,65_older,indigenous,m,90
2021,74050,65_older,indigenous,m,25
2021,74550,65_older,indigenous,m,35
2021,74560,65_older,indigenous,m,3
2021,74660,65_older,indigenous,m,67
2021,74680,65_older,indigenous,m,37
2021,79399,65_older,indigenous,m,10
2021,79499,65_older,indigenous,m,33
2021,79799,65_older,indigenous,m,0
2021,89399,65_older,indigenous,m,191
2021,89499,65_older,indigenous,m,0
2021,89799,65_older,indigenous,m,0
2021,99399,65_older,indigenous,m,14
2021,99499,65_older,indigenous,m,0
2021,99799,65_older,indigenous,m,0
2021,10050,65_older,non_indigenous,f,5711
2021,10180,65_older,non_indigenous,f,2627
2021,10250,65_older,non_indigenous,f,6398
2021,10300,65_older,non_indigenous,f,190
2021,10470,65_older,non_indigenous,f,3986
2021,10500,65_older,non_indigenous,f,13233
2021,10550,65_older,non_indigenous,f,4858
2021,10600,65_older,non_indigenous,f,1678
2021,10650,65_older,non_indigenous,f,1274
2021,10750,65_older,non_indigenous,f,22165
2021,10800,65_older,non_indigenous,f,577
2021,10850,65_older,non_indigenous,f,683
2021,10900,65_older,non_indigenous,f,9055
2021,10950,65_older,non_indigenous,f,222
2021,11150,65_older,non_indigenous,f,116
2021,11200,65_older,non_indigenous,f,42
2021,11250,65_older,non_indigenous,f,1971
2021,11300,65_older,non_indigenous,f,3106
2021,11350,65_older,non_indigenous,f,3093
2021,11400,65_older,non_indigenous,f,1365
2021,11450,65_older,non_indigenous,f,6139
2021,11500,65_older,non_indigenous,f,11786
2021,11520,65_older,non_indigenous,f,7825
2021,11570,65_older,non_indigenous,f,27530
2021,11600,65_older,non_indigenous,f,175
2021,11650,65_older,non_indigenous,f,39537
2021,11700,65_older,non_indigenous,f,101
2021,11720,65_older,non_indigenous,f,5191
2021,11730,65_older,non_indigenous,f,7056
2021,11750,65_older,non_indigenous,f,265
2021,11800,65_older,non_indigenous,f,8933
2021,12000,65_older,non_indigenous,f,477
2021,12150,65_older,non_indigenous,f,252
2021,12160,65_older,non_indigenous,f,1520
2021,12350,65_older,non_indigenous,f,1616
2021,12380,65_older,non_indigenous,f,13973
2021,12390,65_older,non_indigenous,f,4416
2021,12700,65_older,non_indigenous,f,955
2021,12730,65_older,non_indigenous,f,986
2021,12750,65_older,non_indigenous,f,6326
2021,12850,65_older,non_indigenous,f,17648
2021,12870,65_older,non_indigenous,f,1859
2021,12900,65_older,non_indigenous,f,967
2021,12930,65_older,non_indigenous,f,13806
2021,12950,65_older,non_indigenous,f,426
2021,13010,65_older,non_indigenous,f,1175
2021,13310,65_older,non_indigenous,f,3329
2021,13340,65_older,non_indigenous,f,1057
2021,13450,65_older,non_indigenous,f,2166
2021,13550,65_older,non_indigenous,f,1098
2021,13660,65_older,non_indigenous,f,653
2021,13800,65_older,non_indigenous,f,5534
2021,13850,65_older,non_indigenous,f,313
2021,13910,65_older,non_indigenous,f,2186
2021,14000,65_older,non_indigenous,f,14505
2021,14100,65_older,non_indigenous,f,1747
2021,14170,65_older,non_indigenous,f,13430
2021,14220,65_older,non_indigenous,f,1903
2021,14300,65_older,non_indigenous,f,569
2021,14350,65_older,non_indigenous,f,3670
2021,14400,65_older,non_indigenous,f,3191
2021,14500,65_older,non_indigenous,f,12753
2021,14550,65_older,non_indigenous,f,1117
2021,14600,65_older,non_indigenous,f,554
2021,14650,65_older,non_indigenous,f,24206
2021,14700,65_older,non_indigenous,f,2937
2021,14750,65_older,non_indigenous,f,1002
2021,14850,65_older,non_indigenous,f,4539
2021,14870,65_older,non_indigenous,f,2435
2021,14900,65_older,non_indigenous,f,13244
2021,14920,65_older,non_indigenous,f,776
2021,14950,65_older,non_indigenous,f,353
2021,15050,65_older,non_indigenous,f,7146
2021,15240,65_older,non_indigenous,f,15326
2021,15270,65_older,non_indigenous,f,2468
2021,15300,65_older,non_indigenous,f,767
2021,15350,65_older,non_indigenous,f,3459
2021,15520,65_older,non_indigenous,f,1651
2021,15560,65_older,non_indigenous,f,299
2021,15650,65_older,non_indigenous,f,1165
2021,15700,65_older,non_indigenous,f,2884
2021,15750,65_older,non_indigenous,f,1094
2021,15800,65_older,non_indigenous,f,624
2021,15850,65_older,non_indigenous,f,559
2021,15900,65_older,non_indigenous,f,14570
2021,15950,65_older,non_indigenous,f,6032
2021,15990,65_older,non_indigenous,f,25122
2021,16100,65_older,non_indigenous,f,598
2021,16150,65_older,non_indigenous,f,3948
2021,16200,65_older,non_indigenous,f,1430
2021,16260,65_older,non_indigenous,f,16510
2021,16350,65_older,non_indigenous,f,13847
2021,16380,65_older,non_indigenous,f,12665
2021,16400,65_older,non_indigenous,f,9472
2021,16490,65_older,non_indigenous,f,4068
2021,16550,65_older,non_indigenous,f,10680
2021,16610,65_older,non_indigenous,f,2782
2021,16700,65_older,non_indigenous,f,10374
2021,16900,65_older,non_indigenous,f,6890
2021,16950,65_older,non_indigenous,f,14726
2021,17000,65_older,non_indigenous,f,1643
2021,17040,65_older,non_indigenous,f,1938
2021,17080,65_older,non_indigenous,f,1590
2021,17100,65_older,non_indigenous,f,2863
2021,17150,65_older,non_indigenous,f,22540
2021,17200,65_older,non_indigenous,f,9357
2021,17310,65_older,non_indigenous,f,6067
2021,17350,65_older,non_indigenous,f,811
2021,17400,65_older,non_indigenous,f,1003
2021,17420,65_older,non_indigenous,f,14638
2021,17550,65_older,non_indigenous,f,12921
2021,17620,65_older,non_indigenous,f,1407
2021,17640,65_older,non_indigenous,f,943
2021,17650,65_older,non_indigenous,f,638
2021,17750,65_older,non_indigenous,f,5620
2021,17850,65_older,non_indigenous,f,399
2021,17900,65_older,non_indigenous,f,322
2021,17950,65_older,non_indigenous,f,224
2021,18020,65_older,non_indigenous,f,1055
2021,18050,65_older,non_indigenous,f,4569
2021,18100,65_older,non_indigenous,f,491
2021,18200,65_older,non_indigenous,f,632
2021,18250,65_older,non_indigenous,f,6461
2021,18350,65_older,non_indigenous,f,7480
2021,18400,65_older,non_indigenous,f,4011
2021,18450,65_older,non_indigenous,f,20662
2021,18500,65_older,non_indigenous,f,5871
2021,18710,65_older,non_indigenous,f,1528
2021,19399,65_older,non_indigenous,f,72
2021,19499,65_older,non_indigenous,f,449
2021,19799,65_older,non_indigenous,f,0
2021,20110,65_older,non_indigenous,f,1662
2021,20260,65_older,non_indigenous,f,1367
2021,20570,65_older,non_indigenous,f,11380
2021,20660,65_older,non_indigenous,f,12674
2021,20740,65_older,non_indigenous,f,5836
2021,20830,65_older,non_indigenous,f,6059
2021,20910,65_older,non_indigenous,f,11488
2021,21010,65_older,non_indigenous,f,2104
2021,21110,65_older,non_indigenous,f,16447
2021,21180,65_older,non_indigenous,f,15897
2021,21270,65_older,non_indigenous,f,780
2021,21370,65_older,non_indigenous,f,4558
2021,21450,65_older,non_indigenous,f,7474
2021,21610,65_older,non_indigenous,f,20268
2021,21670,65_older,non_indigenous,f,2014
2021,21750,65_older,non_indigenous,f,2642
2021,21830,65_older,non_indigenous,f,1895
2021,21890,65_older,non_indigenous,f,11621
2021,22110,65_older,non_indigenous,f,6973
2021,22170,65_older,non_indigenous,f,12103
2021,22250,65_older,non_indigenous,f,1503
2021,22310,65_older,non_indigenous,f,12929
2021,22410,65_older,non_indigenous,f,2437
2021,22490,65_older,non_indigenous,f,1732
2021,22620,65_older,non_indigenous,f,12131
2021,22670,65_older,non_indigenous,f,12782
2021,22750,65_older,non_indigenous,f,27711
2021,22830,65_older,non_indigenous,f,6383
2021,22910,65_older,non_indigenous,f,2234
2021,22980,65_older,non_indigenous,f,760
2021,23110,65_older,non_indigenous,f,7740
2021,23190,65_older,non_indigenous,f,2241
2021,23270,65_older,non_indigenous,f,13544
2021,23350,65_older,non_indigenous,f,1928
2021,23430,65_older,non_indigenous,f,15747
2021,23670,65_older,non_indigenous,f,14994
2021,23810,65_older,non_indigenous,f,8032
2021,23940,65_older,non_indigenous,f,943
2021,24130,65_older,non_indigenous,f,4789
2021,24210,65_older,non_indigenous,f,14802
2021,24250,65_older,non_indigenous,f,1221
2021,24330,65_older,non_indigenous,f,4757
2021,24410,65_older,non_indigenous,f,11051
2021,24600,65_older,non_indigenous,f,5263
2021,24650,65_older,non_indigenous,f,8094
2021,24780,65_older,non_indigenous,f,5477
2021,24850,65_older,non_indigenous,f,3552
2021,24900,65_older,non_indigenous,f,3941
2021,24970,65_older,non_indigenous,f,18509
2021,25060,65_older,non_indigenous,f,11257
2021,25150,65_older,non_indigenous,f,3173
2021,25250,65_older,non_indigenous,f,12454
2021,25340,65_older,non_indigenous,f,23425
2021,25430,65_older,non_indigenous,f,2775
2021,25490,65_older,non_indigenous,f,1785
2021,25620,65_older,non_indigenous,f,1757
2021,25710,65_older,non_indigenous,f,5205
2021,25810,65_older,non_indigenous,f,1441
2021,25900,65_older,non_indigenous,f,6752
2021,25990,65_older,non_indigenous,f,898
2021,26080,65_older,non_indigenous,f,726
2021,26170,65_older,non_indigenous,f,3863
2021,26260,65_older,non_indigenous,f,2129
2021,26350,65_older,non_indigenous,f,9558
2021,26430,65_older,non_indigenous,f,1637
2021,26490,65_older,non_indigenous,f,3607
2021,26610,65_older,non_indigenous,f,1983
2021,26670,65_older,non_indigenous,f,778
2021,26700,65_older,non_indigenous,f,3563
2021,26730,65_older,non_indigenous,f,3951
2021,26810,65_older,non_indigenous,f,5033
2021,26890,65_older,non_indigenous,f,487
2021,26980,65_older,non_indigenous,f,17129
2021,27070,65_older,non_indigenous,f,15098
2021,27170,65_older,non_indigenous,f,3929
2021,27260,65_older,non_indigenous,f,11256
2021,27350,65_older,non_indigenous,f,5604
2021,27450,65_older,non_indigenous,f,14022
2021,27630,65_older,non_indigenous,f,888
2021,29399,65_older,non_indigenous,f,22
2021,29499,65_older,non_indigenous,f,238
2021,29799,65_older,non_indigenous,f,0
2021,30250,65_older,non_indigenous,f,0
2021,30300,65_older,non_indigenous,f,290
2021,30370,65_older,non_indigenous,f,980
2021,30410,65_older,non_indigenous,f,246
2021,30450,65_older,non_indigenous,f,16
2021,30760,65_older,non_indigenous,f,194
2021,30900,65_older,non_indigenous,f,23
2021,31000,65_older,non_indigenous,f,87551
2021,31750,65_older,non_indigenous,f,10
2021,31820,65_older,non_indigenous,f,12370
2021,31900,65_older,non_indigenous,f,1844
2021,31950,65_older,non_indigenous,f,17
2021,32080,65_older,non_indigenous,f,11610
2021,32250,65_older,non_indigenous,f,81
2021,32260,65_older,non_indigenous,f,2864
